customerid,region,age
238346,New Zealand,25
238897,New Zealand,30
243423,New Zealand,26
244510,New Zealand,30
244883,New Zealand,31
246576,New Zealand,27
250187,New Zealand,28
250757,Australia,31
264193,New Zealand,28
271789,New Zealand,30
285896,New Zealand,28
287048,New Zealand,25
287455,Australia,30
287467,New Zealand,31
292951,New Zealand,32
293200,Australia,30
296414,New Zealand,28
310988,New Zealand,29
311235,New Zealand,27
312094,New Zealand,23
314236,New Zealand,25
314678,New Zealand,25
315679,New Zealand,56
317037,New Zealand,28
317820,New Zealand,23
318487,New Zealand,27
318627,New Zealand,28
322877,New Zealand,28
323348,New Zealand,26
326168,New Zealand,25
327657,New Zealand,27
328237,New Zealand,28
328250,Australia,27
329429,New Zealand,31
332750,New Zealand,30
334463,New Zealand,26
336351,New Zealand,25
344758,New Zealand,25
345125,New Zealand,31
346214,New Zealand,24
347686,New Zealand,27
353188,New Zealand,27
353604,New Zealand,29
353792,New Zealand,30
355180,New Zealand,26
358775,Australia,23
360682,New Zealand,27
363023,Australia,28
363266,New Zealand,32
364142,New Zealand,31
365157,New Zealand,31
366932,New Zealand,31
368781,Australia,28
370520,New Zealand,23
373048,New Zealand,29
373503,New Zealand,29
374465,New Zealand,24
375536,New Zealand,28
377112,New Zealand,23
378633,New Zealand,32
382057,New Zealand,24
382284,New Zealand,27
383178,New Zealand,26
384014,New Zealand,25
388608,Australia,27
392266,Australia,27
395325,Australia,31
397871,New Zealand,25
397941,Australia,26
399243,New Zealand,23
399385,New Zealand,24
399883,Australia,24
399900,New Zealand,24
401674,New Zealand,24
404823,New Zealand,25
409802,New Zealand,22
409953,New Zealand,25
411980,New Zealand,24
414540,New Zealand,27
414553,New Zealand,26
414626,New Zealand,34
417094,New Zealand,24
425200,New Zealand,28
426161,Australia,28
432287,New Zealand,31
433820,Australia,33
438112,New Zealand,26
438365,New Zealand,30
440602,Australia,29
441291,New Zealand,31
441477,New Zealand,29
443015,New Zealand,27
446267,New Zealand,23
446751,Australia,31
463133,New Zealand,26
465551,Australia,24
474099,Australia,28
475235,New Zealand,24
477147,Australia,33
477995,New Zealand,28
485109,New Zealand,26
486412,New Zealand,26
487913,New Zealand,29
491981,New Zealand,30
499435,Australia,27
504611,New Zealand,25
513853,New Zealand,24
516111,Australia,30
518165,Australia,24
518223,New Zealand,25
524064,Australia,25
525489,New Zealand,31
525550,Australia,26
532918,New Zealand,28
533184,Australia,28
533814,Australia,25
534384,New Zealand,26
534537,Australia,28
538701,New Zealand,22
539144,New Zealand,24
539543,New Zealand,23
540412,New Zealand,25
543843,New Zealand,26
564116,New Zealand,24
571659,New Zealand,24
580364,Australia,27
581159,Australia,25
586601,New Zealand,25
589397,New Zealand,25
592967,New Zealand,29
596615,New Zealand,26
613443,Australia,27
623942,Australia,25
629150,New Zealand,23
629402,New Zealand,25
636184,New Zealand,32
649037,New Zealand,27
652652,New Zealand,25
655369,Australia,25
655828,New Zealand,25
662010,Australia,24
664314,New Zealand,25
669578,New Zealand,26
669894,Australia,25
675903,New Zealand,24
676862,New Zealand,27
685285,New Zealand,23
691424,New Zealand,26
700567,Australia,32
702229,Australia,24
703518,New Zealand,25
707491,New Zealand,25
707935,Australia,28
715168,Australia,29
718115,New Zealand,30
720161,New Zealand,25
725246,Australia,27
727931,Australia,30
733351,Australia,23
739044,New Zealand,28
744669,New Zealand,22
745023,New Zealand,23
751563,New Zealand,23
752988,New Zealand,22
758590,New Zealand,26
760826,New Zealand,22
761209,New Zealand,33
763724,New Zealand,29
764901,New Zealand,22
767329,New Zealand,26
769422,New Zealand,25
771159,Australia,28
779344,New Zealand,29
779400,New Zealand,32
779732,New Zealand,24
784993,New Zealand,26
788818,New Zealand,31
789070,Australia,25
789751,New Zealand,27
790902,Australia,32
794402,Australia,27
795440,New Zealand,27
796606,Australia,30
801093,New Zealand,23
809946,New Zealand,25
810670,Australia,27
813409,New Zealand,23
816421,Australia,27
819151,Australia,29
828893,New Zealand,22
831185,New Zealand,23
833107,Australia,26
837219,Australia,23
842269,New Zealand,26
842486,New Zealand,32
849227,New Zealand,27
854900,New Zealand,24
856294,New Zealand,24
857747,New Zealand,25
861859,Australia,27
865961,Australia,31
867110,New Zealand,28
870779,Australia,24
871267,Australia,26
877876,Australia,30
879600,Australia,26
880614,Australia,25
882576,New Zealand,25
882803,New Zealand,23
887902,Australia,29
890587,Australia,26
894505,Australia,27
894909,Australia,29
895516,New Zealand,27
897588,Australia,31
898462,Australia,23
900273,Australia,25
902590,New Zealand,27
903206,Australia,21
903460,New Zealand,27
904731,New Zealand,32
906597,New Zealand,23
907834,Australia,24
908137,Australia,26
908268,Australia,23
910941,Australia,33
919312,Australia,25
922273,New Zealand,31
924571,Australia,33
925111,New Zealand,29
928762,Australia,25
928887,New Zealand,27
929820,New Zealand,29
930322,Australia,25
932238,New Zealand,25
933261,New Zealand,29
933580,Australia,23
933725,New Zealand,25
934054,Australia,24
935577,New Zealand,26
936442,Australia,25
937652,Australia,29
938627,Australia,26
939259,New Zealand,22
939916,New Zealand,22
940245,Australia,25
941465,New Zealand,22
941921,New Zealand,23
943344,Australia,24
944361,New Zealand,27
947349,New Zealand,25
947885,Australia,24
949997,New Zealand,26
952530,Australia,32
954689,Australia,22
956364,Australia,25
956642,New Zealand,20
957906,Australia,24
959292,New Zealand,25
960088,New Zealand,32
963873,New Zealand,24
969280,Australia,26
969633,Australia,25
972131,Australia,24
974260,New Zealand,25
974546,Australia,30
975970,Australia,23
983195,Australia,23
983327,Australia,29
985758,Australia,32
986851,Australia,24
989200,New Zealand,24
990641,Australia,24
994148,Australia,27
998983,New Zealand,23
1000352,Australia,21
1002290,Australia,22
1002940,Australia,24
1005484,Australia,22
1006540,Australia,29
1011391,Australia,26
1014938,New Zealand,22
1016872,New Zealand,27
1017405,Australia,27
1020408,New Zealand,25
1020922,Australia,23
1021589,Australia,24
1021782,Australia,24
1025866,Australia,33
1026891,Australia,23
1027035,Australia,28
1030094,Australia,31
1034706,Australia,24
1037670,New Zealand,25
1045349,New Zealand,23
1046316,Australia,29
1053307,Australia,25
1056170,Australia,30
1056413,New Zealand,23
1059345,Australia,26
1074195,New Zealand,23
1079706,New Zealand,21
1092102,Australia,23
1095551,New Zealand,23
1099839,Australia,25
1102283,New Zealand,26
1109374,Australia,24
1111846,New Zealand,29
1119203,New Zealand,26
1144109,New Zealand,23
1152726,Australia,27
1153626,Australia,29
1154754,Australia,23
1177832,New Zealand,39
1195752,New Zealand,23
1207965,New Zealand,22
1211348,New Zealand,28
1211494,New Zealand,23
1218950,Australia,21
1224580,New Zealand,30
1237694,New Zealand,23
1254588,Australia,31
1265571,New Zealand,23
1286916,Australia,22
1290506,Australia,20
1300385,New Zealand,27
1304745,New Zealand,33
1305917,Australia,27
1316130,New Zealand,25
1324947,Australia,24
1344069,Australia,27
1346294,Australia,27
1346505,Australia,26
1351933,Australia,21
1355180,Australia,23
1366676,Australia,23
1369954,Australia,23
1371064,Australia,24
1373038,New Zealand,26
1388427,Australia,24
1413536,Australia,27
1441894,Australia,24
1448482,New Zealand,24
1463707,Australia,27
1466602,New Zealand,21
1469225,Australia,27
1470651,Australia,33
1478608,New Zealand,24
1520523,Australia,20
1523562,Australia,23
1536474,Australia,23
1539250,New Zealand,21
1558688,Australia,31
1568637,Australia,28
1570784,New Zealand,22
1590268,Australia,27
1590941,Australia,27
1599111,New Zealand,31
1600145,Australia,26
1605656,Australia,21
1610338,New Zealand,31
1676329,Australia,32
1682073,New Zealand,21
1684245,New Zealand,23
1684308,New Zealand,27
1684409,New Zealand,22
1684573,New Zealand,25
1684754,Australia,23
2143632,Australia,25
2203802,Australia,20
2222119,Australia,27
2224743,New Zealand,19
2229976,Australia,21
2249686,Australia,26
2253166,Australia,22
2259410,Australia,19
2274104,Australia,24
2286691,New Zealand,25
2316988,Australia,21
2324205,Australia,25
2327328,New Zealand,23
2329656,Australia,20
2356159,Australia,24
2359396,New Zealand,20
2359432,Australia,23
2404747,New Zealand,22
2426234,Australia,26
2557269,Australia,23
2565963,New Zealand,25
2569092,Australia,21
2569310,Australia,23
2603891,New Zealand,19
2620634,New Zealand,23
2635236,New Zealand,28
2649129,Australia,24
2666790,New Zealand,21
2678673,New Zealand,23
2678902,New Zealand,19
2684481,Australia,21
2704188,USA,25
2716010,New Zealand,23
2716726,New Zealand,32
2728695,New Zealand,20
2736260,New Zealand,25
2743345,New Zealand,34
2765460,Australia,25
2772492,Australia,20
2773879,New Zealand,31
2777341,New Zealand,25
2784244,USA,19
2787827,Australia,24
2790423,New Zealand,23
2798682,New Zealand,26
2811601,USA,30
2811758,USA,19
2841359,Australia,29
2850339,Australia,27
2851672,New Zealand,27
2854502,Australia,29
2865686,New Zealand,29
2866611,Australia,22
2887223,Australia,30
2889635,New Zealand,26
2894693,Australia,22
2899821,Australia,23
2900024,Australia,27
2918856,Australia,30
2939373,Australia,17
2960526,Australia,22
2966850,Australia,21
2974361,Australia,24
3028940,Australia,26
3039169,Australia,30
3051585,Australia,35
3065201,New Zealand,16
3073713,Australia,22
3079654,USA,25
3082001,Australia,29
3102116,Australia,32
3103292,Australia,33
3121513,USA,26
3142702,USA,25
3156088,New Zealand,28
3161233,Australia,23
3220871,Australia,24
3235287,New Zealand,24
3264234,USA,32
3270189,Australia,26
3273104,Australia,21
3280968,New Zealand,24
3297062,Australia,22
3309751,Australia,27
3320597,United States,23
3329533,New Zealand,21
3332248,Australia,26
3333946,New Zealand,24
3342416,Australia,22
3367161,Australia,26
3378968,Australia,25
3388367,Australia,30
3444919,Australia,24
3488266,Australia,30
3494227,Australia,27
3495770,USA,31
3508660,Australia,23
3524328,Australia,24
3540217,United States,28
3541537,Australia,25
3546189,Australia,23
3572267,Australia,26
3582003,Australia,26
3635078,New Zealand,16
3636758,Australia,20
3650242,Australia,24
3656305,New Zealand,25
3671772,New Zealand,23
3709608,Australia,19
3720544,New Zealand,27
3771619,Australia,29
3779484,Australia,23
3808083,Australia,22
3842579,Australia,19
3850149,Australia,25
3875470,Australia,24
3896449,USA,32
3898308,Australia,27
968230,New Zealand,22
1238370,New Zealand,21
2898868,New Zealand,24
247966,New Zealand,25
109668,New Zealand,27
793994,New Zealand,26
2624103,New Zealand,25
1024708,Australia,26
3503880,USA,29
1022294,New Zealand,25
1370915,Australia,21
170111,New Zealand,23
252109,New Zealand,28
307391,New Zealand,28
317371,Australia,30
319174,New Zealand,33
335717,New Zealand,28
339145,New Zealand,27
351153,Australia,29
368708,New Zealand,27
379852,New Zealand,32
391312,New Zealand,26
441188,New Zealand,29
444898,New Zealand,28
523221,New Zealand,33
542919,Australia,27
566739,Australia,27
573045,New Zealand,23
576049,New Zealand,22
584042,New Zealand,22
588563,Australia,31
599566,New Zealand,24
625263,New Zealand,22
711246,New Zealand,24
717141,New Zealand,21
741613,New Zealand,28
748597,New Zealand,25
770485,New Zealand,23
779493,New Zealand,34
796945,Australia,27
835046,Australia,24
877152,New Zealand,23
902082,New Zealand,22
916153,Australia,27
916835,New Zealand,30
918778,Australia,29
937512,Australia,24
938508,Australia,24
942106,Australia,27
946234,New Zealand,27
948027,New Zealand,21
948599,Australia,22
949191,Australia,29
955677,Australia,29
972095,New Zealand,28
994641,Australia,29
1000541,New Zealand,23
1004922,Australia,22
1028909,Australia,21
1030397,New Zealand,23
1039057,Australia,25
1048608,Australia,24
1049695,Australia,23
1127450,New Zealand,23
1292578,New Zealand,22
1307965,Australia,23
1426231,Australia,25
1497289,Australia,27
1525858,Australia,22
1529289,Australia,25
1563778,Australia,29
1684609,New Zealand,22
1684654,New Zealand,21
1684671,New Zealand,18
1937194,New Zealand,25
2172360,New Zealand,20
2228096,New Zealand,20
2291700,New Zealand,21
2377688,Australia,21
2446321,New Zealand,21
2454990,New Zealand,19
2485315,New Zealand,22
2721824,USA,21
2737776,USA,26
2751427,USA,22
2881936,Australia,22
2888943,Australia,26
2910214,Australia,23
2910475,Australia,22
3104263,New Zealand,22
3138668,Australia,22
3145625,Australia,23
3145688,Australia,21
3163758,Australia,25
3279149,Australia,23
3309392,New Zealand,14
3390103,USA,25
3415301,New Zealand,18
3460176,Australia,22
3657941,Australia,22
3662154,Australia,33
3665257,Australia,19
3795765,Australia,22
813455,New Zealand,34
321439,New Zealand,25
392207,New Zealand,25
1010705,Australia,30
3274358,USA,21
550085,Australia,23
159694,New Zealand,34
900114,Australia,23
3776757,United States,19
2341216,Australia,30
1372222,Australia,32
353689,New Zealand,31
3432530,Australia,17
2676387,Australia,18
980834,Australia,29
3148432,Australia,21
2260477,New Zealand,19
2710120,New Zealand,21
267143,New Zealand,28
438167,New Zealand,21
2558522,Australia,19
2969670,Australia,30
3426278,Australia,20
3735517,Australia,14
870756,New Zealand,24
450721,Australia,25
2752945,New Zealand,19
3049223,New Zealand,19
3090508,Australia,20
3451500,New Zealand,16
3499809,Australia,24
3710755,Australia,17
37483,New Zealand,34
137296,New Zealand,31
290482,New Zealand,36
306517,New Zealand,35
316335,New Zealand,21
319213,New Zealand,39
354253,New Zealand,33
365215,Australia,30
378984,New Zealand,27
379224,New Zealand,33
412113,Australia,30
420012,New Zealand,25
463131,Australia,30
501501,Australia,31
516405,New Zealand,26
539157,New Zealand,25
541781,New Zealand,26
554081,Australia,25
570550,New Zealand,26
573858,New Zealand,24
600083,Australia,27
603756,New Zealand,27
658774,New Zealand,33
708096,New Zealand,39
748684,Australia,25
753430,Australia,25
768539,New Zealand,26
786349,New Zealand,27
838838,New Zealand,27
894984,New Zealand,30
913599,Australia,29
919435,Australia,25
919772,Australia,25
951135,New Zealand,22
961575,Australia,30
976895,Australia,24
991681,Australia,29
1014799,New Zealand,21
1051725,Australia,31
1055494,Australia,29
1122214,New Zealand,21
1124767,New Zealand,19
1157039,Australia,23
1161942,New Zealand,19
1184948,New Zealand,19
1195475,Australia,22
1246308,Australia,24
1258198,New Zealand,19
1276758,Australia,23
1277664,Australia,21
1311475,Australia,22
1397402,Australia,24
1411444,Australia,23
1507000,Australia,19
1590845,New Zealand,20
1685081,New Zealand,32
2185295,Australia,29
2258391,Australia,23
2316618,New Zealand,18
2328824,Australia,1
2349353,Australia,21
2437451,New Zealand,19
2575553,Australia,21
2630399,New Zealand,18
2667250,Australia,21
2671832,New Zealand,20
2714715,New Zealand,19
2721632,New Zealand,17
2780705,New Zealand,121
2811456,Australia,27
2833351,Australia,18
2852241,New Zealand,22
2879329,New Zealand,22
2890934,New Zealand,21
2892715,Australia,31
3019727,New Zealand,30
3087055,Australia,20
3164926,Australia,28
3197687,Australia,20
3351960,New Zealand,20
3435243,Australia,21
3446044,Australia,23
3471698,New Zealand,20
3552048,New Zealand,21
3560434,Australia,27
3673482,New Zealand,17
1507562,New Zealand,19
1398673,Australia,19
1186048,New Zealand,20
1296122,New Zealand,20
1396221,New Zealand,24
3824087,New Zealand,17
122497,Australia,29
133131,New Zealand,29
148098,New Zealand,30
166386,New Zealand,28
166543,New Zealand,30
187245,New Zealand,33
268823,New Zealand,31
293455,New Zealand,33
349086,New Zealand,31
369116,Australia,33
436036,New Zealand,27
839835,New Zealand,33
848438,New Zealand,25
2498084,New Zealand,34
3566930,New Zealand,25
310214,Australia,29
302140,New Zealand,27
341017,New Zealand,31
851597,New Zealand,26
159726,Australia,33
304268,New Zealand,56
863695,Australia,30
998189,New Zealand,63
1018117,New Zealand,48
3298234,Australia,51
2266686,Australia,26
199807,New Zealand,29
297396,New Zealand,30
1034210,Australia,27
1225661,Australia,32
2772705,New Zealand,24
3078755,Australia,23
371043,New Zealand,31
138222,New Zealand,34
338965,New Zealand,26
596577,New Zealand,28
1574060,Australia,28
925631,Australia,25
957199,Australia,22
1114960,New Zealand,25
3004219,Australia,19
3729856,Australia,17
338240,New Zealand,49
363986,New Zealand,28
408046,New Zealand,43
671445,New Zealand,40
774563,New Zealand,64
927545,New Zealand,30
2529086,New Zealand,29
1259047,New Zealand,53
2223318,Australia,22
155358,New Zealand,24
190563,Australia,29
210623,Australia,28
214625,Australia,30
230861,New Zealand,24
250518,New Zealand,23
272366,Australia,29
310900,Australia,30
376177,New Zealand,28
385584,Australia,27
416965,Australia,22
418188,Australia,29
