customerid,region,age
985347,Australia,22
985925,Australia,24
987863,Australia,24
988347,Australia,28
992349,Australia,65
993795,New Zealand,25
997455,New Zealand,41
998102,Australia,24
1017755,Australia,21
1019705,Australia,22
1023953,Australia,25
1028073,New Zealand,31
1031811,Australia,31
1036146,New Zealand,24
1036921,New Zealand,22
1037220,Australia,29
1037532,New Zealand,26
1041528,Australia,23
1042209,Australia,25
1045953,New Zealand,22
1046121,New Zealand,29
1048012,New Zealand,29
1048230,Australia,25
1049974,New Zealand,20
1052315,Australia,34
1052328,Australia,39
1087714,Australia,19
1111044,Australia,20
1115156,Australia,19
1120083,New Zealand,25
1148971,Australia,22
1158402,Australia,21
1163110,Australia,20
1217803,Australia,27
1218728,New Zealand,20
1234150,New Zealand,19
1271377,New Zealand,18
1281789,Australia,20
1303607,New Zealand,24
1316012,Australia,18
1329021,Australia,26
1341836,Australia,21
1345511,Australia,20
1348425,Australia,22
1355134,Australia,22
1356920,Australia,25
1374517,Australia,20
1379012,Australia,19
1389562,Australia,22
1411761,Australia,20
1418047,Australia,22
1430435,Australia,23
1440742,New Zealand,24
1443443,Australia,26
1457078,Australia,21
1458419,New Zealand,21
1460761,Australia,24
1465496,New Zealand,17
1476885,Australia,27
1487878,New Zealand,40
1525534,New Zealand,17
1579529,Australia,35
1586227,Australia,24
1590148,Australia,25
1602221,Australia,22
1613135,New Zealand,23
1614814,Australia,36
1634448,New Zealand,21
1634501,Australia,23
1634526,New Zealand,23
1634568,New Zealand,25
1634594,New Zealand,26
1634705,New Zealand,37
1896097,New Zealand,20
1959226,New Zealand,22
2155092,Australia,45
2157056,Australia,29
2164641,Australia,26
2239614,Australia,20
2244106,Australia,23
2291287,Australia,21
2292443,New Zealand,20
2305091,Australia,23
2307999,New Zealand,20
2356164,Australia,19
2376165,New Zealand,21
2379478,New Zealand,16
2402719,New Zealand,21
2425682,New Zealand,28
2440160,New Zealand,40
2476724,Australia,17
2476767,New Zealand,20
2517470,New Zealand,24
2533014,New Zealand,26
2534164,Australia,26
2535453,Australia,20
2558400,Australia,25
2562952,New Zealand,16
2567429,New Zealand,31
2603093,Australia,24
2605595,New Zealand,26
2605877,Australia,20
2611185,New Zealand,20
2631395,Australia,19
2644402,New Zealand,19
2645788,New Zealand,21
2646790,New Zealand,16
2647831,New Zealand,25
2649448,New Zealand,27
2660358,New Zealand,32
2668259,Australia,21
2706400,New Zealand,17
2707449,New Zealand,22
2712707,Australia,22
2723765,Australia,17
2725310,New Zealand,18
2734995,USA,19
2753038,New Zealand,26
2755010,New Zealand,18
2767002,Australia,18
2786502,New Zealand,23
2786646,New Zealand,16
2790197,USA,24
2793594,USA,31
2797285,Australia,20
2811197,Australia,22
2811850,USA,23
2815311,New Zealand,22
2824297,New Zealand,20
2825241,New Zealand,19
2834384,Australia,21
2834709,Australia,20
2848741,Australia,22
2853773,New Zealand,16
2856795,New Zealand,20
2866145,New Zealand,23
2881919,Australia,30
2882597,Australia,20
2889515,Australia,24
2912422,Australia,18
2919697,Australia,22
2933281,New Zealand,21
2935989,Australia,20
2936910,Australia,26
2942694,Australia,20
2946286,Australia,17
2955139,Australia,18
2969624,Australia,25
2969639,Australia,20
2973583,Australia,19
2974639,Australia,20
2983805,New Zealand,18
2985512,Australia,17
2987586,New Zealand,17
2988983,Australia,20
2989750,New Zealand,21
2992007,Australia,21
3005226,Australia,26
3009339,Australia,15
3014533,Australia,19
3016703,Australia,20
3022720,New Zealand,19
3025696,New Zealand,17
3039466,Australia,16
3041540,Australia,16
3044882,Australia,20
3055804,Australia,20
3091158,Australia,22
3094052,New Zealand,24
3100365,Australia,18
3101331,Australia,16
3102183,New Zealand,17
3108236,Australia,19
3157636,New Zealand,37
3158099,Australia,30
3167588,Australia,20
3175068,Australia,20
3180608,Australia,19
3187029,Australia,16
3190837,Australia,32
3201194,Australia,17
3201195,USA,22
3222740,Australia,20
3223879,Australia,19
3232366,Australia,24
3260007,Australia,20
3264022,New Zealand,41
3280086,Australia,19
3297160,Australia,20
3300985,New Zealand,18
3306500,New Zealand,16
3318526,Australia,23
3321125,Australia,23
3328464,Australia,21
3329441,New Zealand,19
3340590,Australia,18
3343924,Australia,22
3349822,Australia,25
3370391,Australia,21
3383175,Australia,16
3392114,Australia,18
3396584,Australia,21
3404146,New Zealand,22
3408216,New Zealand,41
3411578,Australia,25
3414745,New Zealand,31
3420465,Australia,19
3429095,Australia,22
3432839,Australia,18
3443944,Australia,20
3445232,Australia,17
3448294,Australia,20
3450901,Australia,21
3466157,Australia,20
3471992,Australia,17
3497744,Australia,22
3501138,Australia,20
3517897,Australia,18
3526257,Australia,21
3531208,Australia,17
3550640,Australia,23
3550644,Australia,24
3561672,Australia,20
3573961,Australia,19
3576104,Australia,17
3604104,Australia,26
3614161,Australia,16
3627055,Australia,19
3636800,Australia,20
3638413,New Zealand,41
3654691,Australia,15
3668622,Australia,34
3669565,Australia,26
3697023,Australia,20
3697740,Australia,15
3698806,New Zealand,20
3707269,Australia,20
3708638,New Zealand,20
3714524,United Kingdom,19
3723783,Australia,16
3724151,Australia,19
3724775,Australia,22
3739819,Australia,24
3741171,New Zealand,12
3746891,Australia,17
3772452,Australia,15
3798697,Australia,19
3802403,Australia,17
3809731,Australia,22
3830682,Australia,17
3881680,Australia,27
3902294,Australia,50
3910120,Australia,23
342347,New Zealand,28
1049721,New Zealand,32
1115841,New Zealand,23
330055,New Zealand,39
3468141,Australia,115
132333,New Zealand,40
370711,New Zealand,34
768250,New Zealand,47
908098,New Zealand,26
1146161,New Zealand,24
1569949,Australia,56
1634885,New Zealand,21
2703796,New Zealand,19
3202682,Australia,1
3698933,New Zealand,47
2968676,New Zealand,46
284356,New Zealand,33
369035,New Zealand,40
881087,New Zealand,21
2321834,Australia,34
3132122,USA,24
339523,New Zealand,34
647570,New Zealand,33
153629,New Zealand,29
306405,New Zealand,40
345915,New Zealand,36
487152,New Zealand,37
625273,New Zealand,31
648295,New Zealand,30
829478,New Zealand,25
877838,Australia,27
934660,New Zealand,32
1084284,New Zealand,19
1225611,New Zealand,23
1270954,New Zealand,22
2155695,New Zealand,17
2807653,Australia,18
2946791,Australia,22
3216659,Australia,27
3358098,Australia,16
3835311,New Zealand,19
829906,New Zealand,24
3529035,New Zealand,1
3551997,New Zealand,27
3558292,New Zealand,27
3147817,Australia,25
3157742,United States,25
894823,Australia,27
3412376,New Zealand,15
3811918,Australia,22
3402684,Australia,38
3414479,Australia,22
995384,Australia,24
194043,Australia,27
229562,Australia,35
366945,New Zealand,26
419718,New Zealand,26
440104,New Zealand,23
440679,New Zealand,28
540692,Australia,25
566200,New Zealand,40
731777,New Zealand,23
755851,Australia,25
781289,New Zealand,21
875974,New Zealand,23
896727,Australia,20
945097,Australia,33
960060,New Zealand,25
972556,Australia,18
978553,Australia,22
1022716,New Zealand,37
1052784,Australia,22
1052943,New Zealand,42
1203019,New Zealand,29
1324950,Australia,34
1392737,New Zealand,48
2206092,Australia,23
2381204,Australia,32
2433827,New Zealand,21
2442200,New Zealand,18
2466007,New Zealand,16
2475240,New Zealand,29
2508497,New Zealand,23
2794320,New Zealand,18
2894747,Australia,28
2965641,New Zealand,41
3036932,New Zealand,33
3064084,New Zealand,36
3081434,USA,21
3122261,Australia,19
3139306,Australia,19
3168072,New Zealand,23
3192689,Australia,22
3223084,Australia,20
3245663,USA,17
3295304,Australia,22
3297204,Australia,22
3353510,Australia,21
3357238,New Zealand,16
3456378,Australia,28
3486245,United States,23
3491636,Australia,21
3499826,New Zealand,16
3516743,United States,19
3529757,New Zealand,23
3629697,Australia,18
3776463,USA,25
3861893,Australia,31
3903413,Australia,28
981124,Australia,25
1599074,New Zealand,22
540631,Australia,26
751492,Australia,33
934422,Australia,37
964267,New Zealand,37
971179,Australia,28
1420322,Australia,30
2205221,Australia,17
2374160,New Zealand,30
2636384,New Zealand,43
2775245,New Zealand,29
2816168,New Zealand,26
2863512,New Zealand,20
3004466,Australia,22
3007531,Australia,49
3316195,Australia,32
759382,New Zealand,23
404097,Australia,26
967272,Australia,20
3710955,Australia,30
3213810,United States,22
3338526,Australia,18
3659857,Australia,20
235433,New Zealand,30
283890,Australia,29
527971,Australia,34
585707,New Zealand,25
649466,New Zealand,26
705887,New Zealand,21
706927,New Zealand,31
738553,New Zealand,41
782245,Australia,24
875014,Australia,28
926199,Australia,25
961256,New Zealand,26
967613,New Zealand,21
1020401,New Zealand,21
1028051,New Zealand,24
1136405,Australia,31
1228995,Australia,20
1262965,Australia,52
1303248,Australia,36
1482977,New Zealand,26
1610202,Australia,25
1631137,New Zealand,48
1635234,New Zealand,21
2216599,Australia,22
2350705,Australia,22
2613076,Australia,20
2672244,New Zealand,21
2758387,New Zealand,48
2789825,USA,22
2809636,Australia,18
2913428,Australia,23
3000862,New Zealand,48
3049188,USA,23
3157839,Australia,24
3228155,Australia,19
3260802,Australia,22
3695131,Australia,20
3810934,Australia,23
1454632,Australia,28
1035215,Australia,24
1455208,New Zealand,34
294016,New Zealand,35
1344723,New Zealand,36
386945,New Zealand,29
848250,Australia,25
3107252,USA,26
3686711,New Zealand,17
288300,New Zealand,45
288693,New Zealand,45
1291825,New Zealand,27
41486,New Zealand,38
107823,New Zealand,24
121647,New Zealand,32
131769,New Zealand,27
140111,New Zealand,34
151716,New Zealand,35
158502,New Zealand,28
170765,New Zealand,33
172009,New Zealand,46
188754,New Zealand,33
203718,New Zealand,25
217062,New Zealand,26
290007,New Zealand,27
306442,New Zealand,39
313949,Australia,27
314458,New Zealand,24
317681,New Zealand,35
353177,New Zealand,26
353717,New Zealand,28
356262,New Zealand,29
359276,New Zealand,26
360933,New Zealand,29
382373,Australia,26
384010,New Zealand,41
384964,New Zealand,21
391984,Australia,24
394750,Australia,26
398122,Australia,31
405168,New Zealand,40
412534,New Zealand,44
422022,Australia,26
437640,Australia,32
439374,New Zealand,29
445711,Australia,30
450312,New Zealand,32
474280,New Zealand,42
489798,New Zealand,31
497842,Australia,41
503380,Australia,36
535202,Australia,25
544532,Australia,29
577736,Australia,22
626259,Australia,26
630572,New Zealand,35
636652,New Zealand,29
641694,New Zealand,23
678299,New Zealand,26
685989,New Zealand,31
709849,Australia,28
725534,New Zealand,33
750993,Australia,23
777335,New Zealand,26
793487,New Zealand,24
804762,New Zealand,27
809926,New Zealand,22
814584,New Zealand,24
826623,New Zealand,46
831934,New Zealand,33
866242,Australia,20
867285,Australia,26
877854,New Zealand,27
881276,New Zealand,22
881782,New Zealand,33
895995,New Zealand,24
897879,Australia,26
904781,New Zealand,26
910643,New Zealand,28
920578,Australia,19
925448,Australia,28
936889,New Zealand,37
943145,New Zealand,21
945595,New Zealand,19
949598,Australia,21
950578,New Zealand,28
955293,Australia,30
956317,New Zealand,23
959162,New Zealand,26
965002,Australia,20
968767,Australia,20
975398,Australia,29
976192,New Zealand,25
978608,New Zealand,26
989872,Australia,35
999816,New Zealand,21
1003598,New Zealand,28
1005509,New Zealand,38
1006770,New Zealand,36
1015468,New Zealand,23
1025024,New Zealand,29
1032923,New Zealand,21
1033960,New Zealand,28
1037292,New Zealand,24
1041094,Australia,30
1058277,New Zealand,35
1083070,Australia,24
1108313,Australia,22
1145672,Australia,24
1157732,Australia,31
1175916,Australia,1
1181355,Australia,26
1182425,New Zealand,25
1188011,New Zealand,19
1223153,New Zealand,38
1234234,New Zealand,25
1274456,New Zealand,19
1301353,New Zealand,39
1315151,New Zealand,31
1334859,Australia,25
1337613,Australia,19
1357840,Australia,24
1365582,New Zealand,20
1372228,Australia,23
1373112,New Zealand,24
1373520,New Zealand,22
1409476,New Zealand,19
1411695,Australia,28
1449029,Australia,24
1501489,Australia,26
1529788,Australia,21
1546938,New Zealand,44
1558212,New Zealand,27
1591699,Australia,24
1635302,New Zealand,20
1635398,Australia,20
2247767,New Zealand,25
2255679,Australia,19
2277528,New Zealand,17
2281980,New Zealand,18
2319040,Australia,20
2321363,Australia,22
2386412,New Zealand,24
2429126,Australia,18
2429659,New Zealand,22
2440339,New Zealand,25
2483115,New Zealand,20
2490057,New Zealand,23
2530922,Australia,21
2531344,New Zealand,20
2555517,Australia,20
2637111,New Zealand,17
2677574,New Zealand,20
2699982,New Zealand,17
2719267,USA,22
2724627,New Zealand,20
2763033,New Zealand,39
2795197,Australia,25
2802613,Australia,19
2839560,Australia,27
2898705,Australia,22
2913406,New Zealand,16
2934271,New Zealand,18
2941996,Australia,20
2952850,New Zealand,19
2967662,Australia,18
2975777,Australia,20
2992514,Australia,26
3011077,New Zealand,20
3055349,New Zealand,18
3087401,New Zealand,20
3090550,New Zealand,19
3107147,USA,34
3170140,New Zealand,18
3173329,Australia,23
3202313,Australia,21
3237179,New Zealand,18
3292665,New Zealand,14
3303740,Australia,14
3337009,New Zealand,15
3340557,Australia,15
3374023,Australia,20
3383586,Australia,19
3390229,Australia,20
3411989,Australia,18
3423497,New Zealand,18
3444996,New Zealand,18
3448394,Australia,19
3448830,New Zealand,20
3456127,Australia,21
3471844,Australia,20
3503634,Australia,20
3509317,New Zealand,18
3515127,Australia,22
3576449,Australia,28
3579248,Australia,25
3691605,Australia,16
3714738,Australia,25
3758434,Australia,20
3764101,USA,26
3779038,USA,22
3780119,Australia,19
3812405,New Zealand,20
3834424,Australia,21
3843858,New Zealand,17
3895356,Australia,22
3900992,New Zealand,38
3902396,Australia,20
3905051,New Zealand,20
219380,New Zealand,27
2286520,New Zealand,21
3770528,Australia,18
3314284,New Zealand,33
3456105,Australia,33
728695,Australia,25
927861,Australia,24
291506,New Zealand,36
655309,New Zealand,35
940301,New Zealand,35
1175564,New Zealand,23
2697665,New Zealand,22
269895,New Zealand,26
1024682,Australia,26
2692004,New Zealand,26
3318816,Australia,21
290642,New Zealand,33
3465890,Australia,18
73880,New Zealand,28
74450,New Zealand,15
103924,Australia,46
113698,New Zealand,57
115745,New Zealand,37
131647,Australia,27
159705,New Zealand,45
177135,New Zealand,55
180554,New Zealand,54
187114,New Zealand,23
187950,Australia,28
198803,Australia,28
201627,Australia,29
217034,New Zealand,50
218161,Australia,27
232834,New Zealand,46
236642,Australia,34
238489,New Zealand,47
248579,New Zealand,53
249512,Australia,29
255616,New Zealand,54
258072,New Zealand,45
261179,Australia,33
264152,New Zealand,33
266586,New Zealand,50
273750,New Zealand,60
289264,Australia,32
289601,New Zealand,48
290579,New Zealand,46
291249,Australia,29
312051,New Zealand,35
313101,New Zealand,33
315417,New Zealand,37
315511,New Zealand,59
317176,New Zealand,42
322713,New Zealand,27
324438,New Zealand,52
326371,New Zealand,80
326731,New Zealand,31
328460,New Zealand,55
330415,New Zealand,48
331238,New Zealand,52
332598,New Zealand,42
337499,New Zealand,58
338072,Australia,30
346298,New Zealand,59
346402,New Zealand,60
348148,New Zealand,36
349081,New Zealand,47
349482,New Zealand,80
349951,New Zealand,41
350451,New Zealand,54
355264,New Zealand,68
355467,Australia,26
357898,New Zealand,32
358190,New Zealand,59
360269,New Zealand,57
360456,New Zealand,59
368353,New Zealand,25
374228,Australia,42
376720,New Zealand,59
377752,New Zealand,21
378323,Australia,40
385446,New Zealand,61
389231,Australia,31
392907,New Zealand,57
395110,New Zealand,59
396363,New Zealand,38
396379,New Zealand,54
399279,New Zealand,61
399616,Australia,27
404182,Australia,24
408965,New Zealand,47
410496,New Zealand,50
411160,Australia,25
414870,New Zealand,42
423341,New Zealand,54
443222,Australia,27
449755,Australia,27
453196,New Zealand,52
490655,New Zealand,32
502033,New Zealand,55
506356,New Zealand,28
513823,New Zealand,68
529428,Australia,22
530855,Australia,27
533377,New Zealand,23
537961,New Zealand,29
538627,Australia,32
541225,New Zealand,27
550765,Australia,25
577446,New Zealand,53
579606,Australia,27
580021,Australia,66
589573,New Zealand,56
592051,New Zealand,56
598836,New Zealand,51
618514,Australia,59
636275,New Zealand,22
638639,Australia,27
640176,New Zealand,35
641231,New Zealand,55
642373,Australia,34
648581,Australia,33
649719,New Zealand,35
668507,New Zealand,24
672498,New Zealand,47
678054,New Zealand,28
679157,New Zealand,49
692454,Australia,25
762983,New Zealand,46
763758,Australia,27
771848,New Zealand,34
775158,Australia,37
778909,Australia,32
781345,New Zealand,35
785871,New Zealand,62
788455,New Zealand,39
789798,New Zealand,55
795783,Australia,34
806573,New Zealand,44
