orderid,orderitemid,customerid,barcode,locale,total,deliverysuburb,deliverycity,country,discountcodeamount,created
3960969,11022489,3526416,26601090,AU,69.98,Vaucluse,NULL,Australia,0.00,1652253963
3960969,11022488,3526416,26634708,AU,69.98,Vaucluse,NULL,Australia,0.00,1652253963
3960968,11022487,1426505,26532875,NZ,69.98,Addington,Christchurch,New Zealand,0.00,1652253962
3960968,11022486,1426505,26562117,NZ,69.98,Addington,Christchurch,New Zealand,0.00,1652253962
3960967,11022485,768057,26351414,AU,56.94,Acton,Sydney,Australia,0.00,1652253936
3960967,11022483,768057,26595795,AU,56.94,Acton,Sydney,Australia,0.00,1652253936
3960967,11022484,768057,26596471,AU,56.94,Acton,Sydney,Australia,0.00,1652253936
3960966,11022482,1943952,26240350,NZ,99.97,Newfield,Invercargill,New Zealand,0.00,1652253921
3960966,11022480,1943952,26561189,NZ,99.97,Newfield,Invercargill,New Zealand,0.00,1652253921
3960966,11022481,1943952,26677231,NZ,99.97,Newfield,Invercargill,New Zealand,0.00,1652253921
3960965,11022479,668142,25395228,AU,79.99,Victoria Point,Victoria Point,Australia,0.00,1652253917
3960964,11022477,3893640,26591018,AU,70.00,Secret Harbour,Secret Harbour,Australia,0.00,1652253910
3960964,11022478,3893640,26591643,AU,70.00,Secret Harbour,Secret Harbour,Australia,0.00,1652253910
3960964,11022476,3893640,26596457,AU,70.00,Secret Harbour,Secret Harbour,Australia,0.00,1652253910
3960964,11022475,3893640,26624570,AU,70.00,Secret Harbour,Secret Harbour,Australia,0.00,1652253910
3960963,11022474,3823296,26275048,FI,109.98,Härmälänranta,Tampere,Finland,0.00,1652253878
3960963,11022473,3823296,26510446,FI,109.98,Härmälänranta,Tampere,Finland,0.00,1652253878
3960962,11022472,2705514,999998,AU,70.00,NULL,NULL,Australia,0.00,1652253857
3960961,11022471,131695,26442518,NZ,16.99,Pt england,Auckland,New Zealand,0.00,1652253842
3960960,11022464,964202,26377285,NZ,349.91,Gisborne,Gisborne,New Zealand,0.00,1652253837
3960960,11022465,964202,26497730,NZ,349.91,Gisborne,Gisborne,New Zealand,0.00,1652253837
3960960,11022466,964202,26497839,NZ,349.91,Gisborne,Gisborne,New Zealand,0.00,1652253837
3960960,11022468,964202,26500881,NZ,349.91,Gisborne,Gisborne,New Zealand,0.00,1652253837
3960960,11022467,964202,26501000,NZ,349.91,Gisborne,Gisborne,New Zealand,0.00,1652253837
3960960,11022470,964202,26577425,NZ,349.91,Gisborne,Gisborne,New Zealand,0.00,1652253837
3960960,11022469,964202,26577548,NZ,349.91,Gisborne,Gisborne,New Zealand,0.00,1652253837
3960960,11022462,964202,26584386,NZ,349.91,Gisborne,Gisborne,New Zealand,0.00,1652253837
3960960,11022463,964202,26617626,NZ,349.91,Gisborne,Gisborne,New Zealand,0.00,1652253837
3960959,11022461,493495,26451787,AU,59.99,Seven Hills,Seven Hills,Australia,0.00,1652253811
3960958,11022458,3893638,26458458,AU,64.97,Goonellabah,Goonellabah,Australia,0.00,1652253798
3960958,11022460,3893638,26492629,AU,64.97,Goonellabah,Goonellabah,Australia,0.00,1652253798
3960958,11022459,3893638,26608631,AU,64.97,Goonellabah,Goonellabah,Australia,0.00,1652253798
3960957,11022452,3692747,25593471,NZ,249.91,Motueka,Tasman,New Zealand,0.00,1652253793
3960957,11022453,3692747,25593488,NZ,249.91,Motueka,Tasman,New Zealand,0.00,1652253793
3960957,11022451,3692747,26268637,NZ,249.91,Motueka,Tasman,New Zealand,0.00,1652253793
3960957,11022449,3692747,26296234,NZ,249.91,Motueka,Tasman,New Zealand,0.00,1652253793
3960957,11022457,3692747,26566979,NZ,249.91,Motueka,Tasman,New Zealand,0.00,1652253793
3960957,11022455,3692747,26569529,NZ,249.91,Motueka,Tasman,New Zealand,0.00,1652253793
3960957,11022450,3692747,26616179,NZ,249.91,Motueka,Tasman,New Zealand,0.00,1652253793
3960957,11022456,3692747,26617282,NZ,249.91,Motueka,Tasman,New Zealand,0.00,1652253793
3960957,11022454,3692747,26623726,NZ,249.91,Motueka,Tasman,New Zealand,0.00,1652253793
3960956,11022447,1282051,25967784,NZ,55.98,Upper Riccarton,Christchurch,New Zealand,4.00,1652253784
3960956,11022448,1282051,26180908,NZ,55.98,Upper Riccarton,Christchurch,New Zealand,4.00,1652253784
3960955,11022446,956849,26624396,AU,19.99,Shailer Park,Springwood,Australia,0.00,1652253770
3960954,11022445,1263385,26609577,AU,79.98,Surfers Paradise,Surfers Paradise,Australia,0.00,1652253745
3960954,11022444,1263385,26621241,AU,79.98,Surfers Paradise,Surfers Paradise,Australia,0.00,1652253745
3960953,11022443,307307,26098739,NZ,99.98,NULL,NULL,New Zealand,0.00,1652253668
3960953,11022442,307307,26560526,NZ,99.98,NULL,NULL,New Zealand,0.00,1652253668
3960952,11022440,3874452,26304786,AU,48.93,Winston Hills,Winston Hills,Australia,0.00,1652253646
3960952,11022441,3874452,26597362,AU,48.93,Winston Hills,Winston Hills,Australia,0.00,1652253646
3960951,11022438,3771536,26262055,AU,93.96,Mowbray,Mowbray,Australia,0.00,1652253599
3960951,11022437,3771536,26580449,AU,93.96,Mowbray,Mowbray,Australia,0.00,1652253599
3960951,11022439,3771536,26623726,AU,93.96,Mowbray,Mowbray,Australia,0.00,1652253599
3960950,11022432,3516931,26150406,AU,239.95,Mooroolbark,Mooroolbark,Australia,0.00,1652253592
3960950,11022434,3516931,26363707,AU,239.95,Mooroolbark,Mooroolbark,Australia,0.00,1652253592
3960950,11022433,3516931,26581521,AU,239.95,Mooroolbark,Mooroolbark,Australia,0.00,1652253592
3960950,11022435,3516931,26676760,AU,239.95,Mooroolbark,Mooroolbark,Australia,0.00,1652253592
3960950,11022436,3516931,26686448,AU,239.95,Mooroolbark,Mooroolbark,Australia,0.00,1652253592
3960949,11022431,529453,26649269,NZ,46.94,Flat Bush,Auckland,New Zealand,0.00,1652253562
3960948,11022429,3278080,25919738,NZ,59.95,Kia Ora,Otago,New Zealand,0.00,1652253561
3960948,11022428,3278080,26044347,NZ,59.95,Kia Ora,Otago,New Zealand,0.00,1652253561
3960948,11022430,3278080,26251479,NZ,59.95,Kia Ora,Otago,New Zealand,0.00,1652253561
3960948,11022426,3278080,26597140,NZ,59.95,Kia Ora,Otago,New Zealand,0.00,1652253561
3960948,11022427,3278080,26608310,NZ,59.95,Kia Ora,Otago,New Zealand,0.00,1652253561
3960947,11022420,3893626,25954227,AU,333.66,Woollahra,Woollahra,Australia,41.25,1652253549
3960947,11022425,3893626,26027197,AU,333.66,Woollahra,Woollahra,Australia,41.25,1652253549
3960947,11022418,3893626,26367484,AU,333.66,Woollahra,Woollahra,Australia,41.25,1652253549
3960947,11022423,3893626,26574639,AU,333.66,Woollahra,Woollahra,Australia,41.25,1652253549
3960947,11022424,3893626,26574646,AU,333.66,Woollahra,Woollahra,Australia,41.25,1652253549
3960947,11022417,3893626,26582580,AU,333.66,Woollahra,Woollahra,Australia,41.25,1652253549
3960947,11022421,3893626,26587516,AU,333.66,Woollahra,Woollahra,Australia,41.25,1652253549
3960947,11022422,3893626,26587523,AU,333.66,Woollahra,Woollahra,Australia,41.25,1652253549
3960947,11022419,3893626,26616179,AU,333.66,Woollahra,Woollahra,Australia,41.25,1652253549
3960946,11022415,580169,26482446,AU,111.98,Point Cook,Melbourne,Australia,28.00,1652253543
3960946,11022416,580169,26482453,AU,111.98,Point Cook,Melbourne,Australia,28.00,1652253543
3960945,11022413,2389236,25821529,AU,61.95,Leederville ,NULL,Australia,13.00,1652253541
3960945,11022412,2389236,26469201,AU,61.95,Leederville ,NULL,Australia,13.00,1652253541
3960945,11022411,2389236,26637716,AU,61.95,Leederville ,NULL,Australia,13.00,1652253541
3960945,11022414,2389236,26693736,AU,61.95,Leederville ,NULL,Australia,13.00,1652253541
3960944,11022405,988748,25954227,AU,144.94,Richmond,Richmond,Australia,0.00,1652253528
3960944,11022406,988748,26187174,AU,144.94,Richmond,Richmond,Australia,0.00,1652253528
3960944,11022409,988748,26434483,AU,144.94,Richmond,Richmond,Australia,0.00,1652253528
3960944,11022408,988748,26476537,AU,144.94,Richmond,Richmond,Australia,0.00,1652253528
3960944,11022410,988748,26587370,AU,144.94,Richmond,Richmond,Australia,0.00,1652253528
3960944,11022407,988748,26606651,AU,144.94,Richmond,Richmond,Australia,0.00,1652253528
3960943,11022404,2591699,26638300,AU,19.99,Sydney,Sydney,Australia,0.00,1652253527
3960942,11022399,1407019,26444178,NZ,157.98,belmont,auckland ,New Zealand,0.00,1652253508
3960942,11022403,1407019,26484877,NZ,157.98,belmont,auckland ,New Zealand,0.00,1652253508
3960942,11022402,1407019,26487939,NZ,157.98,belmont,auckland ,New Zealand,0.00,1652253508
3960942,11022401,1407019,26494470,NZ,157.98,belmont,auckland ,New Zealand,0.00,1652253508
3960942,11022397,1407019,26536651,NZ,157.98,belmont,auckland ,New Zealand,0.00,1652253508
3960942,11022400,1407019,26623313,NZ,157.98,belmont,auckland ,New Zealand,0.00,1652253508
3960942,11022398,1407019,26727028,NZ,157.98,belmont,auckland ,New Zealand,0.00,1652253508
3960941,11022394,3462430,26027203,AU,125.96,Royston Park,Royston Park,Australia,22.00,1652253496
3960941,11022396,3462430,26371436,AU,125.96,Royston Park,Royston Park,Australia,22.00,1652253496
3960941,11022395,3462430,26401393,AU,125.96,Royston Park,Royston Park,Australia,22.00,1652253496
3960941,11022393,3462430,26558585,AU,125.96,Royston Park,Royston Park,Australia,22.00,1652253496
3960940,11022391,2696839,26543840,AU,55.98,Callawadda,Callawadda,Australia,14.00,1652253451
3960940,11022392,2696839,26610450,AU,55.98,Callawadda,Callawadda,Australia,14.00,1652253451
3960939,11022383,930362,26155715,NZ,242.93,Sydenham,Christchurch,New Zealand,52.00,1652253401
3960939,11022382,930362,26155760,NZ,242.93,Sydenham,Christchurch,New Zealand,52.00,1652253401
3960939,11022389,930362,26204987,NZ,242.93,Sydenham,Christchurch,New Zealand,52.00,1652253401
3960939,11022385,930362,26444277,NZ,242.93,Sydenham,Christchurch,New Zealand,52.00,1652253401
3960939,11022384,930362,26499208,NZ,242.93,Sydenham,Christchurch,New Zealand,52.00,1652253401
3960939,11022387,930362,26506036,NZ,242.93,Sydenham,Christchurch,New Zealand,52.00,1652253401
3960939,11022390,930362,26567037,NZ,242.93,Sydenham,Christchurch,New Zealand,52.00,1652253401
3960939,11022386,930362,26622521,NZ,242.93,Sydenham,Christchurch,New Zealand,52.00,1652253401
3960939,11022388,930362,26674285,NZ,242.93,Sydenham,Christchurch,New Zealand,52.00,1652253401
3960938,11022381,631165,25834239,AU,46.94,Elsternwick,Elsternwick,Australia,0.00,1652253370
3960937,11022378,1559016,26597133,AU,73.46,Randwick,NULL,Australia,0.00,1652253322
3960937,11022377,1559016,26600499,AU,73.46,Randwick,NULL,Australia,0.00,1652253322
3960937,11022379,1559016,26666877,AU,73.46,Randwick,NULL,Australia,0.00,1652253322
3960937,11022380,1559016,26667577,AU,73.46,Randwick,NULL,Australia,0.00,1652253322
3960935,11022374,839374,26558776,AU,80.44,Castle Hill,Castle Hill,Australia,0.00,1652253238
3960935,11022370,839374,26597171,AU,80.44,Castle Hill,Castle Hill,Australia,0.00,1652253238
3960935,11022373,839374,26597324,AU,80.44,Castle Hill,Castle Hill,Australia,0.00,1652253238
3960935,11022372,839374,26597621,AU,80.44,Castle Hill,Castle Hill,Australia,0.00,1652253238
3960935,11022371,839374,26597706,AU,80.44,Castle Hill,Castle Hill,Australia,0.00,1652253238
3960935,11022375,839374,26600994,AU,80.44,Castle Hill,Castle Hill,Australia,0.00,1652253238
3960934,11022369,2804584,26150390,AU,45.98,Newtown,Newtown,Australia,4.00,1652253231
3960933,11022368,1244723,26382418,NZ,56.94,Hillcrest,Hamilton,New Zealand,0.00,1652253217
3960932,11022364,537735,25600650,NZ,175.96,Addington,Christchurch,New Zealand,24.00,1652253214
3960932,11022367,537735,26378497,NZ,175.96,Addington,Christchurch,New Zealand,24.00,1652253214
3960932,11022365,537735,26556048,NZ,175.96,Addington,Christchurch,New Zealand,24.00,1652253214
3960932,11022366,537735,26561943,NZ,175.96,Addington,Christchurch,New Zealand,24.00,1652253214
3960931,11022362,3202364,26632094,NZ,59.99,Hornby,Christchurch,New Zealand,0.00,1652253137
3960930,11022363,3477984,26031118,AU,53.97,Corowa,Corowa,Australia,0.00,1652253137
3960930,11022361,3477984,26409979,AU,53.97,Corowa,Corowa,Australia,0.00,1652253137
3960930,11022360,3477984,26579955,AU,53.97,Corowa,Corowa,Australia,0.00,1652253137
3960929,11022359,840628,26632087,NZ,239.96,Rangiora,North Canterbury,New Zealand,0.00,1652253128
3960929,11022356,840628,26632094,NZ,239.96,Rangiora,North Canterbury,New Zealand,0.00,1652253128
3960929,11022357,840628,26675121,NZ,239.96,Rangiora,North Canterbury,New Zealand,0.00,1652253128
3960929,11022358,840628,26675138,NZ,239.96,Rangiora,North Canterbury,New Zealand,0.00,1652253128
3960928,11022355,1522689,26632094,NZ,59.99,Tauranga ,Bay Of Plenty,New Zealand,0.00,1652253084
3960927,11022354,555072,26027180,NZ,109.98,gulf harbour,auckland,New Zealand,0.00,1652253052
3960927,11022353,555072,26623627,NZ,109.98,gulf harbour,auckland,New Zealand,0.00,1652253052
3960926,11022349,2307497,26027197,AU,349.92,Sandringham,Sandringham,Australia,0.00,1652253045
3960926,11022352,2307497,26168272,AU,349.92,Sandringham,Sandringham,Australia,0.00,1652253045
3960926,11022347,2307497,26598840,AU,349.92,Sandringham,Sandringham,Australia,0.00,1652253045
3960926,11022345,2307497,26634289,AU,349.92,Sandringham,Sandringham,Australia,0.00,1652253045
3960926,11022346,2307497,26636924,AU,349.92,Sandringham,Sandringham,Australia,0.00,1652253045
3960926,11022351,2307497,26640136,AU,349.92,Sandringham,Sandringham,Australia,0.00,1652253045
3960926,11022350,2307497,26650814,AU,349.92,Sandringham,Sandringham,Australia,0.00,1652253045
3960926,11022348,2307497,26675183,AU,349.92,Sandringham,Sandringham,Australia,0.00,1652253045
3960925,11022344,3066017,26609461,NZ,55.99,Henderson,Auckland,New Zealand,14.00,1652253008
3960924,11022342,1568432,26362878,AU,167.44,Everton Park,Everton Park,Australia,30.00,1652252963
3960924,11022341,1568432,26364186,AU,167.44,Everton Park,Everton Park,Australia,30.00,1652252963
3960924,11022339,1568432,26497310,AU,167.44,Everton Park,Everton Park,Australia,30.00,1652252963
3960924,11022340,1568432,26630816,AU,167.44,Everton Park,Everton Park,Australia,30.00,1652252963
3960924,11022343,1568432,26636719,AU,167.44,Everton Park,Everton Park,Australia,30.00,1652252963
3960924,11022338,1568432,26667584,AU,167.44,Everton Park,Everton Park,Australia,30.00,1652252963
3960923,11022337,3666072,26031118,AU,54.97,Cherrybrook,Cherrybrook,Australia,0.00,1652252917
3960923,11022335,3666072,26468075,AU,54.97,Cherrybrook,Cherrybrook,Australia,0.00,1652252917
3960923,11022336,3666072,26479309,AU,54.97,Cherrybrook,Cherrybrook,Australia,0.00,1652252917
3960922,11022333,819668,26568409,AU,107.98,Ryde,Ryde,Australia,12.00,1652252859
3960922,11022334,819668,26632100,AU,107.98,Ryde,Ryde,Australia,12.00,1652252859
3960921,11022331,1414481,25988048,AU,107.98,Woollahra,Woollahra,Australia,12.00,1652252832
3960921,11022332,1414481,26608372,AU,107.98,Woollahra,Woollahra,Australia,12.00,1652252832
3960920,11022330,311061,26020938,NZ,99.98,Runanga,West Coast,New Zealand,0.00,1652252794
3960920,11022329,311061,26460567,NZ,99.98,Runanga,West Coast,New Zealand,0.00,1652252794
3960919,11022328,3829345,26020884,AU,46.94,Acton Park,Acton Park,Australia,0.00,1652252759
3960918,11022325,987261,26342221,AU,95.97,Harrington Park,Harrington Park,Australia,24.00,1652252738
3960918,11022326,987261,26342375,AU,95.97,Harrington Park,Harrington Park,Australia,24.00,1652252738
3960918,11022327,987261,26342610,AU,95.97,Harrington Park,Harrington Park,Australia,24.00,1652252738
3960917,11022322,3236474,26463681,NZ,94.97,Appleby,Invercargill,New Zealand,0.00,1652252729
3960917,11022323,3236474,26536545,NZ,94.97,Appleby,Invercargill,New Zealand,0.00,1652252729
3960917,11022324,3236474,26546452,NZ,94.97,Appleby,Invercargill,New Zealand,0.00,1652252729
3960916,11022321,3698982,26407531,NZ,46.94,Highlands Park,New Plymouth,New Zealand,0.00,1652252693
3960915,11022320,3837476,26215662,AU,101.98,NULL,NULL,Australia,18.00,1652252642
3960915,11022319,3837476,26656847,AU,101.98,NULL,NULL,Australia,18.00,1652252642
3960914,11022318,1382192,26505633,AU,69.97,Stafford,Stafford,Australia,0.00,1652252641
3960914,11022317,1382192,26640259,AU,69.97,Stafford,Stafford,Australia,0.00,1652252641
3960913,11022316,1221242,26268378,NZ,119.97,Taihape,Manawatu-Wanganui,New Zealand,0.00,1652252641
3960913,11022315,1221242,26649443,NZ,119.97,Taihape,Manawatu-Wanganui,New Zealand,0.00,1652252641
3960913,11022314,1221242,26727066,NZ,119.97,Taihape,Manawatu-Wanganui,New Zealand,0.00,1652252641
3960912,11022313,300118,999998,NZ,200.00,NULL,NULL,New Zealand,0.00,1652252615
3960911,11022312,3893613,26370019,NZ,99.98,Pukekohe,Auckland,New Zealand,0.00,1652252605
3960910,11022311,1020328,26434834,AU,111.97, cottesloe,NULL,Australia,28.00,1652252582
3960910,11022309,1020328,26549422,AU,111.97, cottesloe,NULL,Australia,28.00,1652252582
3960910,11022310,1020328,26571515,AU,111.97, cottesloe,NULL,Australia,28.00,1652252582
3960909,11022308,852093,26495088,NZ,139.97,Raureka,Hastings,New Zealand,0.00,1652252569
3960909,11022307,852093,26649436,NZ,139.97,Raureka,Hastings,New Zealand,0.00,1652252569
3960909,11022306,852093,26709796,NZ,139.97,Raureka,Hastings,New Zealand,0.00,1652252569
3960908,11022305,3230198,26396026,NZ,77.98,Stanley Point,Auckland,New Zealand,12.00,1652252525
3960908,11022304,3230198,26632087,NZ,77.98,Stanley Point,Auckland,New Zealand,12.00,1652252525
3960907,11022303,811587,26235042,NZ,139.97,Huapai,Auckland,New Zealand,0.00,1652252510
3960907,11022302,811587,26371788,NZ,139.97,Huapai,Auckland,New Zealand,0.00,1652252510
3960907,11022301,811587,26504414,NZ,139.97,Huapai,Auckland,New Zealand,0.00,1652252510
3960906,11022298,1311140,26560601,NZ,113.02,Massey,Auckland,New Zealand,0.00,1652252475
3960906,11022300,1311140,26615752,NZ,113.02,Massey,Auckland,New Zealand,0.00,1652252475
3960906,11022299,1311140,26616117,NZ,113.02,Massey,Auckland,New Zealand,0.00,1652252475
3960905,11022295,2879121,26343600,NZ,139.97,Paekākāriki,Wellington,New Zealand,0.00,1652252460
3960905,11022297,2879121,26484860,NZ,139.97,Paekākāriki,Wellington,New Zealand,0.00,1652252460
3960905,11022296,2879121,26535043,NZ,139.97,Paekākāriki,Wellington,New Zealand,0.00,1652252460
3960904,11022294,3655580,26458472,AU,39.98,NULL,NULL,Australia,0.00,1652252460
3960904,11022293,3655580,26626796,AU,39.98,NULL,NULL,Australia,0.00,1652252460
3960903,11022292,1127747,26532660,NZ,79.98,Auckland CBD,Auckland,New Zealand,0.00,1652252450
3960903,11022291,1127747,26545998,NZ,79.98,Auckland CBD,Auckland,New Zealand,0.00,1652252450
3960902,11022290,3549221,26631189,AU,33.98,Murrumbeena,Murrumbeena,Australia,6.00,1652252428
3960901,11022289,82675,25780925,NZ,69.99,Mount Pisa,Otago,New Zealand,0.00,1652252424
3960900,11022288,3893609,26653198,AU,46.94,Baskerville,Baskerville,Australia,0.00,1652252416
3960899,11022286,3577959,26451763,AU,119.98,Liverpool,Liverpool,Australia,0.00,1652252401
3960899,11022287,3577959,26451770,AU,119.98,Liverpool,Liverpool,Australia,0.00,1652252401
3960898,11022284,366351,26067988,NZ,49.97,Glen Eden,Auckland,New Zealand,0.00,1652252374
3960898,11022285,366351,26185828,NZ,49.97,Glen Eden,Auckland,New Zealand,0.00,1652252374
3960897,11022283,241876,24459808,NZ,29.98,Stonefields,Auckland,New Zealand,0.00,1652252362
3960895,11022281,3085662,26576527,AU,59.99,Dingley Village,Dingley Village,Australia,0.00,1652252233
3960894,11022280,3893606,26574622,AU,59.99,Talgarno,Talgarno,Australia,0.00,1652252229
3960893,11022279,527899,26372655,AU,89.99,Mickleham,Mickleham,Australia,0.00,1652252209
3960892,11022278,108237,26427294,NZ,60.00,Te Atatu Peninsula,Auckland,New Zealand,0.00,1652252200
3960891,11022277,3893605,25772500,AU,59.99,Glebe,Glebe,Australia,0.00,1652252180
3960890,11022276,3236039,25954227,AU,39.99,NULL,NULL,Australia,0.00,1652252147
